Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
540,1,1,5,16,41,66,57,68,66,49,43,48,28,25,22,13,9,10,7,7,4,3,4,2,1,1,1,NA,NA,NA
821,4,18,48,36,68,81,85,64,63,59,39,38,30,16,18,19,15,11,8,6,2,2,2,1,1,1,NA,NA,NA,NA
315,9,21,21,32,23,16,11,27,44,54,51,53,78,57,48,43,38,20,20,17,11,12,8,7,4,5,1,2,2,NA
483,27,56,25,8,1,6,10,31,32,50,68,74,58,45,40,31,21,30,26,33,21,15,8,4,5,2,2,2,NA,NA
144,1,2,1,2,9,16,39,49,70,43,38,51,47,47,54,32,26,18,17,11,13,7,2,3,3,NA,NA,NA,NA,NA
616,1,11,25,42,34,48,60,61,58,51,37,41,64,42,39,34,22,16,11,12,9,9,1,1,1,NA,NA,NA,NA,NA
619,9,26,32,20,10,11,29,44,56,37,39,19,15,30,37,31,28,23,17,14,12,13,10,6,10,7,7,4,2,NA
49,1,6,13,31,54,60,64,59,70,70,72,55,30,34,28,17,20,14,9,7,4,1,2,3,2,2,NA,NA,NA,NA
609,1,2,2,26,40,33,14,13,31,34,55,82,79,69,68,46,36,29,24,14,14,10,9,1,1,2,NA,NA,NA,NA
469,5,16,32,48,57,41,41,35,64,53,68,48,48,37,24,14,29,12,12,11,8,5,9,8,1,5,2,1,1,NA
297,4,11,27,45,65,62,71,56,30,27,21,40,48,44,33,29,14,17,9,10,8,15,14,11,5,5,4,2,1,NA
814,1,5,30,42,61,52,58,51,46,35,38,43,44,47,47,35,17,9,14,9,10,13,12,6,5,1,1,1,NA,NA
953,10,26,50,22,6,3,3,8,24,52,59,56,46,40,47,47,53,26,20,21,25,19,15,18,12,10,6,2,6,1
220,1,8,50,114,116,84,59,62,68,43,38,29,26,10,11,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,3,3,3,11,27,36,58,64,50,49,58,50,57,50,47,35,29,15,16,15,15,15,11,3,4,4,1,2,1,NA
458,1,1,11,36,72,52,41,52,56,59,62,37,42,50,48,39,30,16,7,9,4,2,2,1,1,1,NA,NA,NA,NA
1089,1,1,1,1,6,22,44,64,60,61,83,81,79,53,32,40,22,22,20,14,10,7,3,1,2,NA,NA,NA,NA,NA
1103,3,1,3,4,15,26,52,53,67,51,55,56,54,52,45,44,27,27,20,13,15,13,7,14,6,3,2,3,1,NA
88,23,65,27,7,2,1,11,47,87,70,43,40,51,53,50,29,23,23,22,13,13,13,6,7,2,2,1,NA,NA,NA
5,12,46,39,18,5,4,10,36,62,53,37,58,43,48,50,31,32,34,22,13,16,16,14,11,7,6,4,1,2,NA
1084,1,1,4,10,22,43,86,96,96,73,62,65,46,29,21,22,17,10,10,7,7,2,1,1,1,NA,NA,NA,NA,NA
785,8,9,28,39,45,60,58,62,48,52,46,48,44,34,35,16,13,15,14,16,4,9,8,4,3,2,3,3,2,2
207,1,2,13,33,66,111,62,54,44,44,46,42,35,26,26,27,17,15,7,7,11,13,12,7,7,2,3,1,1,NA
71,4,2,4,26,44,78,83,66,48,16,29,30,30,45,36,28,26,25,22,14,13,14,10,8,10,4,5,3,2,5
90,1,1,8,6,26,58,88,103,74,58,55,69,38,20,34,13,22,13,14,10,5,8,2,1,2,NA,NA,NA,NA,NA
980,3,1,4,27,37,88,89,80,43,40,47,44,45,36,18,34,19,8,8,12,10,9,11,7,2,6,1,1,NA,NA
726,5,27,35,30,17,7,16,38,83,55,41,37,32,52,42,42,23,19,28,13,16,13,10,16,11,8,2,6,5,2
19,1,10,25,33,35,34,61,76,54,40,50,45,46,54,39,24,21,13,14,17,14,12,4,2,3,1,2,NA,NA,NA
409,2,1,19,62,66,64,72,69,87,70,46,44,37,28,26,15,9,5,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA
320,1,1,2,1,2,14,25,57,75,61,54,65,57,41,47,33,35,35,19,15,22,15,11,7,11,11,7,8,1,2
512,1,1,1,4,24,33,52,92,87,80,83,72,50,29,26,22,16,8,10,4,5,6,3,1,1,1,2,NA,NA,NA
445,2,1,1,2,7,15,45,60,76,79,78,78,62,65,57,27,28,21,10,2,4,1,2,2,1,1,NA,NA,NA,NA
13,4,12,38,51,42,47,37,41,39,25,23,32,32,32,26,22,20,14,11,12,6,8,7,3,5,3,2,1,2,NA
957,1,2,12,30,45,32,30,68,74,54,42,58,47,51,29,24,17,19,13,7,14,17,12,10,9,6,4,6,2,NA
1106,2,9,22,38,29,14,6,19,27,53,69,57,57,60,57,44,42,25,19,25,11,11,14,5,6,3,6,2,1,2
150,1,4,16,26,38,52,54,56,62,56,62,56,49,31,31,26,19,20,12,16,11,10,5,6,1,9,3,3,NA,NA
481,1,2,3,20,38,56,59,61,66,63,48,47,54,37,36,40,20,12,11,9,10,14,8,4,6,1,3,1,2,NA
333,3,5,14,18,46,61,81,58,47,38,32,32,49,36,29,36,34,25,18,23,13,12,9,2,3,3,3,1,2,2
164,3,21,51,55,69,61,46,30,46,46,37,26,21,15,12,17,16,9,7,2,2,3,2,1,1,NA,NA,NA,NA,NA
431,2,5,14,24,44,55,62,74,57,51,58,49,44,44,34,31,15,14,11,12,6,6,6,2,4,1,3,1,1,NA
1013,6,14,21,36,33,27,27,56,65,69,62,58,50,37,28,30,20,20,8,9,7,11,15,8,7,1,2,2,1,NA
257,3,12,16,32,33,19,18,32,47,40,44,46,53,66,41,53,43,35,31,16,17,12,5,2,7,6,2,1,2,1
471,1,1,8,11,21,26,30,44,43,41,53,41,50,48,37,31,22,18,14,14,12,13,3,5,4,2,2,1,2,NA
251,7,5,20,33,51,59,62,54,47,47,45,51,35,37,28,20,21,21,20,9,17,14,12,5,2,4,3,1,NA,NA
233,1,1,4,10,30,44,55,55,62,56,44,35,43,41,34,31,25,31,24,18,11,21,13,17,4,10,4,4,4,NA
151,1,1,4,18,68,99,74,72,52,58,57,70,39,24,20,16,13,13,13,6,8,1,3,1,NA,NA,NA,NA,NA,NA
1068,1,5,9,18,20,46,50,55,50,52,69,74,57,51,30,36,26,18,15,11,7,5,4,6,3,5,2,1,2,NA
388,4,6,19,51,75,106,50,52,28,30,41,38,39,30,24,25,20,12,6,15,6,12,15,5,3,7,5,3,1,2
697,5,17,54,87,82,75,57,51,65,62,44,27,26,24,20,11,2,8,3,2,2,1,2,1,1,1,NA,NA,NA,NA
537,2,4,23,55,61,100,85,69,57,49,57,46,25,27,22,13,15,8,1,3,2,1,1,1,1,NA,NA,NA,NA,NA
1014,2,10,59,36,16,13,34,62,58,70,56,65,56,46,28,32,22,18,19,11,8,3,3,1,2,NA,NA,NA,NA,NA
65,11,39,42,30,25,60,70,55,44,40,57,66,43,37,24,19,19,10,9,13,7,4,2,3,1,1,NA,NA,NA,NA
129,3,3,12,33,61,56,66,44,44,31,49,36,25,34,22,21,12,13,8,6,8,6,1,1,1,1,1,NA,NA,NA
591,3,10,18,24,37,39,35,46,58,41,40,48,40,45,45,40,24,30,19,24,15,6,13,7,10,5,1,4,1,NA
57,1,47,87,129,138,99,71,53,35,19,12,14,9,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,2,5,18,46,59,80,74,71,43,40,50,43,41,30,32,21,18,11,11,10,5,6,3,4,1,2,1,1,NA,NA
825,3,5,7,17,28,42,33,42,58,36,47,43,43,45,28,28,23,19,10,15,9,3,5,4,1,2,1,1,NA,NA
641,3,3,4,13,42,57,59,65,55,40,31,44,45,41,40,36,20,24,22,25,11,10,8,10,11,3,4,3,1,NA
765,1,2,2,10,26,40,59,55,75,74,61,64,66,45,37,28,21,15,15,12,9,3,2,2,2,1,1,NA,NA,NA
829,6,12,20,29,45,55,43,40,33,40,43,52,46,42,24,32,33,22,21,28,16,17,5,8,7,2,4,5,1,1
215,1,1,4,18,42,48,43,31,22,31,48,50,40,33,36,25,37,15,14,8,11,13,9,3,4,3,2,2,3,NA
857,1,3,9,20,51,40,61,63,53,61,55,63,48,40,51,37,17,23,11,11,6,2,1,2,2,1,NA,NA,NA,NA
363,1,4,16,32,65,73,58,48,51,59,47,58,45,29,23,26,9,28,10,15,6,7,8,2,7,5,2,1,NA,NA
266,8,20,28,18,24,26,34,45,68,54,58,69,59,41,40,32,22,18,13,11,11,9,6,6,4,2,3,1,1,NA
485,2,1,5,16,27,39,50,55,37,50,57,46,44,32,31,24,21,20,12,8,6,2,3,7,2,1,NA,NA,NA,NA
654,19,63,26,11,3,5,23,40,65,67,58,47,47,52,36,25,22,21,19,15,14,9,9,9,15,2,4,1,2,2
602,1,1,1,1,3,10,31,46,79,73,64,44,39,40,47,45,35,31,26,22,24,20,23,8,9,3,3,3,NA,NA
900,2,1,1,6,11,20,35,56,48,63,46,52,44,31,26,32,22,22,21,9,15,9,5,8,3,3,2,2,3,NA
9,1,2,6,24,53,71,82,87,82,56,55,41,36,29,30,16,11,11,9,7,7,4,1,3,3,2,1,NA,NA,NA
774,5,7,14,25,25,38,47,53,51,55,58,44,55,44,40,28,27,23,17,20,9,13,13,8,5,5,3,1,1,1
1028,8,53,80,113,88,32,52,64,43,49,34,26,20,17,8,18,11,2,5,2,1,1,1,1,1,NA,NA,NA,NA,NA
212,4,6,12,22,38,45,58,61,51,49,47,36,34,38,39,44,24,40,18,17,14,8,10,5,6,2,3,1,2,1
1041,2,5,4,12,23,38,24,37,27,31,26,29,34,42,33,25,37,35,33,30,17,17,7,7,10,4,3,1,3,2
891,5,9,27,48,48,72,75,67,65,74,54,28,20,26,24,12,12,17,16,4,2,9,3,2,1,1,3,1,2,NA
406,5,4,5,17,25,41,41,59,67,54,38,60,58,44,44,41,29,21,21,11,8,11,8,2,8,2,1,1,2,2
275,9,11,17,20,24,26,33,41,49,47,34,38,32,32,31,30,29,20,16,14,9,8,6,7,4,5,1,2,3,NA
425,1,3,1,8,26,30,41,27,52,67,72,70,60,64,39,44,32,22,22,18,8,7,4,4,2,1,1,1,NA,NA
184,1,1,4,7,20,63,99,81,62,58,48,70,51,37,23,19,20,13,11,11,12,6,3,4,1,1,1,1,NA,NA
661,1,1,24,74,112,103,118,107,84,42,28,17,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,2,12,37,39,21,11,7,25,35,54,59,47,41,41,48,36,41,37,17,26,30,20,10,9,8,9,3,2,1,3
83,1,1,1,2,3,8,12,24,52,54,65,66,60,56,43,44,36,36,33,22,27,22,14,10,13,7,7,6,5,NA
1040,1,2,4,14,83,138,83,56,61,74,55,41,22,16,15,17,17,14,7,5,3,1,1,NA,NA,NA,NA,NA,NA,NA
264,8,83,119,122,99,98,66,39,25,19,13,13,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,1,4,4,9,9,31,29,38,44,46,56,54,52,45,38,51,52,41,18,26,20,11,16,14,8,4,8,4,2,NA
328,1,3,7,17,25,29,25,12,13,23,53,50,63,42,59,47,44,42,26,36,25,20,14,14,17,6,7,6,3,1
219,7,7,16,23,20,23,17,14,20,23,27,45,39,70,45,57,51,40,27,26,23,22,23,15,14,13,11,3,4,5
725,10,17,33,50,66,75,67,76,69,55,46,49,36,18,17,14,9,10,5,6,2,2,1,1,1,NA,NA,NA,NA,NA
234,4,26,61,69,65,67,56,37,35,51,57,38,27,22,15,10,9,18,12,7,12,7,6,9,4,1,2,1,1,1
480,5,29,41,32,8,6,7,33,37,57,63,50,52,57,48,35,33,18,27,24,15,10,18,12,7,4,3,2,1,1
455,3,1,4,16,19,39,52,58,52,67,64,58,48,45,40,29,42,21,26,10,10,9,2,5,4,2,2,NA,NA,NA
358,3,15,38,56,64,48,59,47,48,57,51,46,36,26,20,18,7,11,15,7,8,12,9,10,4,5,4,1,1,4
577,3,1,14,22,30,58,67,66,67,53,54,48,41,39,36,28,24,9,17,11,17,6,10,4,3,2,2,1,1,1
1021,7,19,63,94,85,103,111,78,60,45,28,12,10,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,4,9,15,28,20,13,14,21,29,21,39,41,38,42,32,35,31,29,20,29,15,14,13,14,9,12,2,2,1,6
912,5,17,34,44,62,56,61,73,85,61,50,56,31,36,16,17,8,8,8,1,2,1,1,1,1,NA,NA,NA,NA,NA
248,2,1,3,19,41,62,75,76,64,56,54,54,47,33,23,27,16,16,14,9,11,9,6,4,5,1,1,3,1,2
863,2,4,30,37,23,4,1,4,15,42,46,77,72,59,77,80,57,45,48,36,27,19,13,9,4,3,1,1,NA,NA
414,1,2,10,13,28,54,43,48,47,67,65,73,52,48,40,37,33,20,12,14,6,2,6,2,1,2,4,2,NA,NA
177,13,29,46,25,11,4,4,7,26,52,67,58,60,53,52,51,30,27,23,14,14,14,16,12,9,5,3,3,2,1
108,2,1,3,3,11,25,41,41,53,57,47,47,41,44,37,38,20,19,11,6,11,4,10,9,6,5,3,3,NA,NA
299,8,5,13,19,42,49,63,83,88,84,65,65,46,42,39,37,21,15,8,18,7,4,2,2,3,1,1,1,1,NA
706,1,5,7,21,33,25,31,37,24,41,38,47,45,45,44,30,30,19,15,14,9,13,7,6,5,3,2,1,NA,NA
760,1,2,8,19,55,101,117,110,99,94,45,34,17,8,10,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,1,3,15,65,64,88,73,81,54,66,49,49,32,22,18,20,10,14,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,1,1,3,21,35,58,65,65,56,42,48,51,45,41,40,23,27,22,13,7,10,12,8,10,10,3,4,6,3,NA
243,8,30,56,58,53,49,39,21,22,30,32,30,18,16,23,20,13,13,17,12,7,10,5,10,4,1,1,1,NA,NA
910,9,23,72,91,69,55,28,46,55,38,57,49,30,15,14,9,15,10,18,6,5,4,6,2,1,2,1,1,NA,NA
764,10,83,72,84,133,145,111,58,17,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,8,10,39,55,89,70,66,41,41,43,34,25,27,27,30,19,30,16,14,7,7,11,5,6,4,3,2,2,1,NA
738,2,1,1,1,1,18,42,54,85,64,73,79,63,57,43,50,25,20,15,21,6,3,3,3,NA,NA,NA,NA,NA,NA
878,3,30,39,43,43,55,49,65,44,48,43,39,39,46,30,21,18,17,12,10,6,13,4,5,2,2,2,1,1,1
647,1,3,5,32,49,70,66,51,46,36,41,38,44,45,36,28,22,19,12,14,17,9,16,8,3,4,7,8,2,3
941,2,5,13,37,61,63,60,49,35,32,29,20,18,23,21,14,22,16,17,11,14,10,3,10,3,2,1,3,4,NA
408,6,9,23,38,64,48,44,32,31,49,40,69,51,41,38,26,21,22,14,11,8,15,5,7,8,4,1,3,NA,NA
841,11,29,23,32,26,15,32,37,51,58,56,54,51,39,42,40,33,23,14,17,12,10,6,6,4,2,6,1,1,NA
63,9,6,23,38,42,36,40,29,44,59,43,68,62,58,42,33,19,21,11,11,10,3,6,5,5,5,2,2,1,2
645,2,2,2,17,55,75,76,58,50,60,55,46,45,43,24,27,23,16,16,12,9,7,2,2,2,1,1,NA,NA,NA
894,4,36,130,101,60,46,46,56,56,46,44,28,25,15,13,8,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,1,7,15,31,34,34,33,37,36,40,45,38,53,44,33,33,26,17,11,8,4,4,6,3,2,1,1,1,NA,NA
262,4,8,38,76,104,83,120,80,84,65,30,21,18,13,9,13,14,22,16,19,12,4,7,3,4,5,2,2,1,3
55,8,8,12,29,41,27,43,49,50,64,45,41,32,29,32,32,38,33,19,14,17,13,9,13,11,6,3,8,3,2
1009,7,17,25,24,33,42,51,52,64,48,43,34,25,39,24,18,11,12,10,6,4,3,1,1,1,1,1,1,NA,NA
544,3,17,37,39,55,81,66,57,51,52,40,37,39,26,23,20,14,18,19,8,6,10,7,3,1,2,NA,NA,NA,NA
600,3,19,27,47,55,54,64,66,75,70,46,47,32,32,23,22,7,12,11,7,3,2,4,2,1,1,2,1,NA,NA
59,12,51,46,9,4,12,45,90,75,67,67,73,42,35,20,17,21,17,11,6,8,3,2,NA,NA,NA,NA,NA,NA,NA
96,15,62,39,7,2,7,37,80,97,60,42,38,41,38,34,27,26,18,15,12,12,10,7,3,1,1,NA,NA,NA,NA
684,2,1,5,16,32,53,44,40,38,38,41,52,46,32,36,29,20,13,21,12,2,6,8,2,3,2,1,1,2,NA
353,1,4,10,21,32,45,55,96,108,115,107,86,44,35,26,22,16,12,11,9,8,2,4,NA,NA,NA,NA,NA,NA,NA
487,2,6,8,29,36,50,35,28,50,40,46,56,48,54,52,40,35,27,18,17,14,11,7,7,5,2,5,1,4,2
321,2,1,11,20,19,45,34,44,44,43,55,48,59,59,58,63,41,15,16,16,8,11,6,6,2,3,1,1,NA,NA
249,6,12,42,60,54,85,63,46,58,57,49,28,45,32,19,12,20,8,8,11,8,4,2,3,1,1,1,NA,NA,NA
990,9,17,32,51,60,59,56,39,33,35,47,41,45,30,38,28,19,24,15,11,11,8,8,5,4,2,3,1,NA,NA
536,5,13,34,43,37,35,63,55,51,48,44,45,45,26,34,32,21,21,14,13,13,12,10,8,1,2,3,1,1,NA
557,1,1,2,6,34,66,76,100,75,60,59,41,34,44,31,15,20,17,10,15,10,6,4,1,1,NA,NA,NA,NA,NA
794,3,11,16,21,25,33,36,39,76,97,93,67,52,37,39,31,9,20,6,7,3,6,1,1,1,1,NA,NA,NA,NA
415,1,3,2,1,2,11,16,37,61,61,86,95,94,66,55,40,40,16,15,12,5,5,4,2,1,NA,NA,NA,NA,NA
860,1,10,23,28,37,37,52,48,48,56,50,61,56,41,44,26,19,23,17,17,11,9,5,1,2,3,2,2,2,2
624,1,15,36,31,29,16,27,46,38,67,50,55,53,48,46,36,31,16,11,10,16,6,11,10,5,9,8,1,1,1
430,1,1,5,8,16,23,43,34,27,41,61,52,53,53,33,34,18,16,19,11,11,15,2,9,3,1,3,2,1,2
889,1,12,25,38,33,45,44,48,36,36,22,27,51,34,43,44,45,38,27,20,15,10,8,4,4,7,8,5,1,NA
1101,1,5,25,61,82,70,63,47,37,32,54,42,57,31,12,21,13,7,7,11,12,13,10,5,6,6,4,1,NA,NA
588,2,1,3,15,44,64,60,60,60,52,60,55,61,45,42,25,25,13,10,12,10,6,4,2,1,1,1,1,NA,NA
270,2,7,23,33,47,46,58,56,54,51,61,60,39,34,33,26,21,9,11,6,15,11,9,8,4,1,1,4,3,2
127,10,24,68,61,34,35,36,57,58,52,43,34,16,15,11,13,11,6,4,3,4,1,1,1,1,NA,NA,NA,NA,NA
687,1,1,1,1,7,12,45,40,45,59,73,61,67,45,54,51,35,33,20,21,20,5,12,4,9,3,4,1,NA,NA
32,4,19,27,27,17,16,25,43,48,42,37,21,20,28,33,34,29,15,17,20,17,19,10,11,6,5,1,2,1,3
349,3,24,96,161,138,104,71,28,11,8,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,7,41,50,20,2,4,7,21,60,74,53,49,54,47,56,42,28,16,15,15,18,9,11,15,8,4,2,2,1,NA
572,13,28,64,79,76,81,57,52,50,66,33,33,16,20,13,14,10,7,3,4,5,1,1,1,NA,NA,NA,NA,NA,NA
945,1,10,17,19,24,25,18,22,36,54,62,65,78,53,34,52,35,28,20,20,21,12,8,13,2,1,2,1,1,1
62,2,3,6,17,47,30,16,13,9,23,56,61,56,49,60,53,52,29,21,30,19,19,19,12,11,7,3,7,NA,NA
991,4,6,16,21,40,34,35,33,46,35,46,47,41,53,59,30,40,34,27,18,18,12,10,6,6,1,3,5,3,1
272,10,49,45,32,49,86,61,50,31,32,45,65,42,27,26,21,17,12,10,7,5,6,1,1,1,1,NA,NA,NA,NA
205,10,40,58,71,79,57,41,45,41,39,49,37,33,20,15,17,14,15,10,7,14,6,3,5,3,2,1,2,1,NA
423,2,6,4,4,11,28,38,63,76,80,66,87,75,65,61,35,30,33,21,18,16,19,13,5,7,5,4,5,3,NA
230,8,16,33,48,59,59,62,51,73,69,50,35,32,27,17,19,13,15,10,6,7,3,7,4,4,2,1,1,4,NA
1072,3,2,13,34,45,21,11,11,32,52,65,49,37,48,42,54,47,34,24,24,12,17,10,14,12,7,4,3,3,NA
74,3,4,7,12,29,59,92,70,51,57,42,48,38,40,23,25,18,22,16,14,10,10,10,8,3,6,5,1,1,3
1032,5,24,45,28,11,17,18,53,60,57,56,54,52,40,35,38,23,24,24,20,12,9,10,5,5,2,2,2,NA,NA
213,1,13,28,83,101,98,70,75,55,50,43,39,17,13,11,8,8,10,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
288,2,1,3,5,25,36,49,56,42,62,44,41,40,37,27,26,25,12,11,12,10,6,5,6,6,4,1,1,1,2
361,8,16,24,41,43,48,36,34,47,43,43,44,43,54,45,44,34,17,15,7,5,13,6,7,5,1,3,1,2,2
98,5,9,28,40,48,59,42,65,65,55,56,56,39,38,26,22,19,11,6,13,6,8,6,2,2,2,2,NA,NA,NA
160,2,6,18,34,44,52,73,49,50,35,40,41,40,33,30,41,35,17,16,15,16,15,7,9,6,5,1,1,1,NA
1027,4,10,25,65,89,60,42,30,39,41,33,33,24,16,20,16,7,15,9,6,7,1,3,1,1,1,1,NA,NA,NA
167,6,34,40,28,18,20,53,71,69,36,25,37,36,27,47,30,23,24,22,24,19,12,9,8,6,4,2,1,NA,NA
35,11,60,111,102,61,44,63,61,57,39,24,21,18,14,11,7,8,4,4,2,2,3,2,1,NA,NA,NA,NA,NA,NA
931,5,7,17,23,16,25,38,35,38,40,53,62,59,63,58,58,50,43,31,25,22,22,8,8,4,6,2,4,3,1
169,1,28,50,59,84,102,112,98,68,41,30,13,16,7,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,1,3,2,16,58,30,24,47,79,66,42,25,30,36,42,30,28,34,25,24,17,20,15,11,10,6,4,3,2,NA
221,1,1,11,29,52,62,80,69,63,59,71,55,29,37,26,21,18,13,11,12,5,4,2,2,1,1,NA,NA,NA,NA
586,1,3,9,17,61,64,54,49,49,34,60,49,61,54,51,32,26,18,12,6,7,4,2,1,1,2,NA,NA,NA,NA
310,3,8,24,39,26,7,2,1,6,29,83,87,93,59,58,60,67,58,31,12,27,15,14,9,13,7,1,4,1,NA
378,6,6,7,21,44,51,37,65,58,54,59,53,50,33,27,21,26,22,15,11,8,15,11,5,8,5,6,2,2,2
395,2,1,3,15,28,38,24,27,28,46,59,67,80,39,54,45,42,36,20,23,19,9,10,5,3,4,1,1,1,NA
509,10,26,50,56,67,74,53,54,37,40,62,47,34,21,28,19,16,17,3,4,3,5,4,1,1,NA,NA,NA,NA,NA
298,1,1,3,3,14,22,31,22,35,36,59,51,68,56,28,35,28,18,25,13,11,8,9,8,9,1,1,1,1,NA
638,1,1,3,7,17,30,33,32,30,38,38,53,48,51,40,38,31,30,14,21,15,8,5,5,3,1,1,NA,NA,NA
818,1,1,9,50,102,91,69,45,26,31,47,56,33,34,30,19,17,12,12,5,4,15,4,6,10,2,1,NA,NA,NA
489,34,63,20,4,15,60,98,69,37,31,47,46,36,38,28,26,21,19,11,10,6,2,4,2,2,1,1,NA,NA,NA
500,2,4,5,14,25,25,34,44,52,51,45,41,51,47,35,22,23,19,15,13,8,5,5,5,4,1,2,1,NA,NA
498,1,4,5,15,25,23,54,42,48,51,52,42,36,30,26,39,28,33,11,15,7,3,3,4,1,NA,NA,NA,NA,NA
579,7,20,44,54,63,45,42,60,63,65,60,38,31,27,16,27,13,11,10,9,5,8,3,3,3,1,1,1,NA,NA
626,6,22,35,63,56,59,61,40,30,40,46,47,40,33,33,20,13,12,7,10,17,9,10,4,7,2,4,3,2,NA
313,22,49,56,71,57,41,49,41,33,43,51,51,35,22,21,8,10,17,11,12,15,8,4,1,2,1,1,1,NA,NA
695,1,13,62,39,50,97,80,52,37,55,62,52,31,27,14,17,14,9,10,4,1,1,1,1,NA,NA,NA,NA,NA,NA
893,1,1,1,1,3,4,22,37,75,70,53,53,36,42,34,29,33,19,30,13,18,4,8,4,4,1,2,NA,NA,NA
539,2,3,4,12,28,22,27,35,35,37,41,42,35,32,35,37,25,25,35,30,15,11,11,7,5,2,4,1,NA,NA
399,1,1,1,1,1,2,22,46,76,84,61,56,47,44,40,36,17,21,15,8,8,3,1,1,2,1,1,1,NA,NA
742,1,1,5,28,42,45,56,58,68,57,59,56,57,44,29,14,15,13,12,10,14,14,9,5,6,5,4,1,2,NA
1004,1,8,22,50,57,42,39,36,39,49,59,43,30,29,19,19,14,8,12,8,4,2,2,2,1,2,1,NA,NA,NA
790,1,1,8,19,35,40,50,44,34,39,51,67,60,65,58,32,23,21,20,15,11,12,11,6,1,6,2,NA,NA,NA
787,2,6,16,38,39,58,56,53,50,32,36,42,53,44,48,31,25,16,16,13,11,10,10,3,8,3,3,3,2,4
153,3,16,27,46,48,29,58,77,42,36,17,24,28,27,42,35,32,39,16,18,15,16,7,7,9,4,6,3,1,2
958,7,12,18,25,26,32,50,56,52,42,58,50,43,27,45,31,33,36,19,20,21,7,1,4,4,5,4,4,1,2
255,1,1,5,24,52,51,55,53,57,68,63,70,52,45,39,21,22,12,12,9,6,4,3,2,3,NA,NA,NA,NA,NA
1046,1,1,10,20,51,72,74,75,42,38,26,38,54,51,39,26,18,12,16,19,13,5,9,13,2,3,1,1,1,NA
884,2,3,7,16,30,43,55,52,69,60,40,29,31,28,22,19,12,16,15,8,7,8,6,6,4,4,1,2,3,NA
780,7,37,49,22,4,4,1,11,23,43,46,57,56,50,51,42,32,29,13,17,28,26,21,17,17,11,9,4,2,2
503,1,1,6,31,52,70,68,91,71,55,57,68,49,34,21,20,12,8,6,3,3,2,1,1,NA,NA,NA,NA,NA,NA
898,1,6,59,44,8,3,2,3,10,56,63,70,44,38,58,46,46,30,20,21,19,26,14,16,15,5,3,7,NA,NA
643,2,6,11,29,50,75,70,67,44,37,46,41,38,38,37,36,20,21,15,12,12,5,3,7,8,2,2,1,NA,NA
1039,2,1,2,2,9,62,100,76,106,102,83,61,34,33,16,8,11,4,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
450,6,9,25,35,40,34,39,34,33,39,49,53,52,56,39,39,33,25,20,15,15,9,9,7,5,4,1,1,1,1
1107,14,46,75,79,66,49,45,45,41,33,21,16,18,9,11,6,11,7,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1017,2,1,11,24,58,92,107,94,93,77,62,28,36,22,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,1,11,42,67,73,109,91,69,79,57,41,29,18,9,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,7,15,33,25,26,29,32,46,40,58,55,43,51,40,30,22,27,21,30,23,19,14,11,17,10,4,4,2,1,NA
759,2,1,18,35,53,67,66,55,50,40,35,30,40,41,39,28,29,15,18,11,18,10,6,8,10,3,1,1,NA,NA
318,3,20,41,54,58,53,48,44,40,54,56,48,53,46,28,20,9,13,11,10,9,3,5,4,1,NA,NA,NA,NA,NA
368,1,1,6,31,81,79,73,45,40,39,42,51,58,32,34,17,13,14,18,8,8,8,11,7,6,3,2,NA,NA,NA
95,1,6,15,26,21,38,28,34,51,55,54,47,41,44,38,38,28,22,25,24,15,10,18,14,8,8,9,7,4,2
1035,9,34,40,27,10,5,2,19,36,56,58,61,53,41,45,46,37,24,19,15,14,17,19,16,6,6,8,5,1,2
1079,3,6,25,81,84,78,57,36,38,26,32,32,44,30,38,28,19,16,18,12,12,10,1,4,1,1,NA,NA,NA,NA
